            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2455197.500000000, A.D. 2010-Jan-01 00:00:00.0000, -7.538062495315907E+00, -4.213510186115899E+01,  5.678945230380838E+00,  1.40743484E-06,  1.35016225E-05,  2.03612087E-06,
2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000, -6.587376412540811E+00, -4.225105437887186E+01,  5.715990754779917E+00,  1.22424792E-06,  1.20649700E-05,  1.81470647E-06,
2455927.500000000, A.D. 2012-Jan-01 00:00:00.0000, -5.634809369328041E+00, -4.234641295430722E+01,  5.750254919832770E+00,  1.04258721E-06,  1.07006364E-05,  1.60346572E-06,
2456293.500000000, A.D. 2013-Jan-01 00:00:00.0000, -4.677867316294355E+00, -4.242200154609250E+01,  5.781791849027822E+00,  8.62066838E-07,  9.43051158E-06,  1.40572275E-06,
2456658.500000000, A.D. 2014-Jan-01 00:00:00.0000, -3.721544641748898E+00, -4.247769476492883E+01,  5.810392236602401E+00,  6.84110097E-07,  8.30048463E-06,  1.22861663E-06,
2457023.500000000, A.D. 2015-Jan-01 00:00:00.0000, -2.762963248685138E+00, -4.251359620379922E+01,  5.836108225877633E+00,  5.09514074E-07,  7.36470665E-06,  1.08083758E-06,
2457388.500000000, A.D. 2016-Jan-01 00:00:00.0000, -1.802055003341187E+00, -4.252922733076366E+01,  5.858906831054877E+00,  3.42490950E-07,  6.70071907E-06,  9.75261989E-07,
2457754.500000000, A.D. 2017-Jan-01 00:00:00.0000, -8.363650438005718E-01, -4.252392178281691E+01,  5.878810991875405E+00,  2.01327961E-07,  6.39057792E-06,  9.26020329E-07,
2458119.500000000, A.D. 2018-Jan-01 00:00:00.0000,  1.283335204467626E-01, -4.249705786606764E+01,  5.895693333487715E+00,  1.71679300E-07,  6.48572420E-06,  9.42107194E-07,
2458484.500000000, A.D. 2019-Jan-01 00:00:00.0000,  1.093941810830764E+00, -4.244805123337876E+01,  5.909600425152545E+00,  2.89391127E-07,  6.96863105E-06,  1.02028347E-06,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000,  2.059485657576777E+00, -4.237648367615235E+01,  5.920527424143601E+00,  4.51035457E-07,  7.76900191E-06,  1.14815817E-06,
2459215.500000000, A.D. 2021-Jan-01 00:00:00.0000,  3.026438811752329E+00, -4.228189705172056E+01,  5.928494946190605E+00,  6.23979064E-07,  8.80643381E-06,  1.31211132E-06,
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000,  3.988312149938465E+00, -4.216502413655392E+01,  5.933465655483363E+00,  8.00520963E-07,  1.00062259E-05,  1.50007757E-06,
